date,store_name,item_category,item_name,total_quantity,big_promotion,small_promotion,propose_promotion,sales_promotion,anniversary_promotion,first_day_anniversary_promotion
2024-02-03,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-04,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-05,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-06,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-07,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-08,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-09,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-10,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-11,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-12,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-13,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-14,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-15,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-16,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-17,板橋小遠百,寶寶米餅,農純鄉 寶寶米餅|枸杞棒棒米餅 (50G/罐),141.0,False,False,False,False,False,False
2024-02-17,板橋小遠百,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥 (7入/盒),193.0,False,False,False,False,False,False
2024-02-17,板橋小遠百,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),161.0,False,False,False,False,False,False
2024-02-17,板橋小遠百,寶寶粥,農純鄉 寶寶粥|牛牛壯壯粥 (7入/盒),241.0,False,False,False,False,False,False
2024-02-18,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-19,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-20,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-21,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-22,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-23,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-24,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-25,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-26,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-27,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-28,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-02-29,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-01,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-02,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-03,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-04,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-05,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-06,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-07,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-08,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-09,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-10,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-11,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-12,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-13,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-14,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-15,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-16,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-17,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-18,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-19,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-20,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-21,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-22,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-23,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-24,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-25,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-26,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-27,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-28,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-29,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-30,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-03-31,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-01,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-02,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-03,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-04,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-05,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-06,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-07,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-08,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-09,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-10,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-11,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-12,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-13,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-14,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-15,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-16,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-17,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-18,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-19,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-20,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-21,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-22,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-23,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-24,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-25,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-26,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-27,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-28,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-29,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-04-30,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-01,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-02,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-03,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-04,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-05,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-06,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-07,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-08,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-09,板橋小遠百,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),176.0,False,False,False,False,False,False
2024-05-10,板橋小遠百,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),321.0,False,False,False,False,False,False
2024-05-11,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-12,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-13,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-14,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-15,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-16,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-17,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-18,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-19,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-20,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-21,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-22,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-23,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-24,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-25,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-26,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-27,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-28,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-29,板橋小遠百,寶寶米餅,農純鄉 寶寶米餅|枸杞棒棒米餅 (50G/罐),150.0,False,False,False,False,False,False
2024-05-29,板橋小遠百,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),160.0,False,False,False,False,False,False
2024-05-30,板橋小遠百,,,0.0,False,False,False,False,False,False
2024-05-31,板橋小遠百,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),128.0,False,False,False,False,False,False
2024-05-31,板橋小遠百,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),321.0,False,False,False,False,False,False
2023-11-23,漢神百貨,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),193.0,False,False,False,False,True,True
2023-11-23,漢神百貨,寶寶粥,農純鄉 寶寶粥|牛牛壯壯粥 (7入/盒),161.0,False,False,False,False,True,True
2024-01-12,環球購物中心,寶寶燉飯,農純鄉 寶寶燉飯|奶香野菇寶寶燉飯 (4入/盒),427.0,False,False,False,False,False,False
2024-01-13,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-14,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-15,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-16,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-17,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-18,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-19,環球購物中心,寶寶燉飯,農純鄉 寶寶燉飯|奶香野菇寶寶燉飯 (4入/盒),640.0,False,False,False,False,False,False
2024-01-19,環球購物中心,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥Large (5入/盒),150.0,False,False,False,False,False,False
2024-01-19,環球購物中心,寶寶粥,農純鄉 寶寶粥|虱目樂樂粥 (7入/盒),512.0,False,False,False,False,False,False
2024-01-19,環球購物中心,寶寶粥,農純鄉 寶寶粥|蛤蜊咕咕粥 (7入/盒),192.0,False,False,False,False,False,False
2024-01-20,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-21,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-22,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-23,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-24,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-25,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-26,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-27,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-28,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-29,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-30,環球購物中心,,,0.0,False,False,False,False,False,False
2024-01-31,環球購物中心,寶寶燉飯,農純鄉 寶寶燉飯|奶香野菇寶寶燉飯 (4入/盒),430.0,False,False,False,False,False,False
2024-02-01,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-02,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-03,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-04,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-05,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-06,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-07,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-08,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-09,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-10,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-11,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-12,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-13,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-14,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-15,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-16,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-17,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-18,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-19,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-20,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-21,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-22,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-23,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-24,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-25,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-26,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-27,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-28,環球購物中心,,,0.0,False,False,False,False,False,False
2024-02-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),197.0,False,False,False,False,False,False
2024-02-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|牛牛壯壯粥 (7入/盒),323.0,False,False,False,False,False,False
2024-02-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|虱目樂樂粥 (7入/盒),128.0,False,False,False,False,False,False
2024-02-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|蛤蜊咕咕粥 (7入/盒),358.0,False,False,False,False,False,False
2024-02-29,環球購物中心,寶寶肉鬆,農純鄉 寶寶肉鬆 (110G/包),143.0,False,False,False,False,False,False
2024-03-01,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-02,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-03,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-04,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-05,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-06,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-07,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-08,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-09,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-10,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-11,環球購物中心,寶寶粥,農純鄉 寶寶粥|蛤蜊咕咕粥 (7入/盒),192.0,False,False,False,False,False,False
2024-03-11,環球購物中心,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",264.0,False,False,False,False,False,False
2024-03-12,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-13,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-14,環球購物中心,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",136.0,False,False,False,False,False,False
2024-03-15,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-16,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-17,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-18,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-19,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-20,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-21,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-22,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-23,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-24,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|蘋果棒棒米餅 (50G/罐),120.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|香蕉棒棒米餅 (50G/罐),173.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥 (7入/盒),320.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),256.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),336.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶粥,農純鄉 寶寶粥|虱目樂樂粥 (7入/盒),240.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶粥,農純鄉 寶寶粥|蛤蜊咕咕粥 (7入/盒),208.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),160.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶粥,農純鄉 寶寶粥|鮮乳南瓜粥 (4入/盒),144.0,False,False,False,False,False,False
2024-03-25,環球購物中心,寶寶高湯,"農純鄉 寶寶高湯|蘋果雞高湯 (常溫,4入/盒)",148.0,False,False,False,False,False,False
2024-03-26,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-27,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-28,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-29,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-30,環球購物中心,,,0.0,False,False,False,False,False,False
2024-03-31,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-01,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-02,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-03,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-04,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-05,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-06,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-07,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-08,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-09,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-10,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-11,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-12,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-13,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-14,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-15,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-16,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-17,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-18,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-19,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-20,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-21,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-22,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-23,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-24,環球購物中心,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥 (7入/盒),480.0,False,False,False,False,False,False
2024-04-24,環球購物中心,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),480.0,False,False,False,False,False,False
2024-04-24,環球購物中心,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),560.0,False,False,False,False,False,False
2024-04-24,環球購物中心,寶寶粥,農純鄉 寶寶粥|牛牛壯壯粥 (7入/盒),416.0,False,False,False,False,False,False
2024-04-25,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-26,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-27,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-28,環球購物中心,,,0.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|紫薯星星米餅 (40G/罐),222.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|香蕉棒棒米餅 (50G/罐),635.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥 (7入/盒),373.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),355.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),183.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|牛牛壯壯粥 (7入/盒),229.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),225.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|鮮乳南瓜粥 (4入/盒),189.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶粥,農純鄉 寶寶粥|鮮乳咕咕粥 (4入/盒),289.0,False,False,False,False,False,False
2024-04-29,環球購物中心,寶寶麵,農純鄉 寶寶麵|無鹽菠菜mini米麵 (8入/盒),217.0,False,False,False,False,False,False
2024-04-29,環球購物中心,黑豆茶,農純鄉 黑豆杜仲茶 (8入/盒),156.0,False,False,False,False,False,False
2024-04-30,環球購物中心,周邊商品,"農純鄉 品牌色手提紙袋(小)【適合滴雞精禮盒(常溫,8入)、燕窩鱸魚精禮盒(常溫,6入)】",150.0,False,False,False,False,False,False
2024-04-30,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|原味星星米餅 (40G/罐),147.0,False,False,False,False,False,False
2024-04-30,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|香蕉棒棒米餅 (50G/罐),192.0,False,False,False,False,False,False
2024-04-30,環球購物中心,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),435.0,False,False,False,False,False,False
2024-04-30,環球購物中心,寶寶粥,農純鄉 寶寶粥|虱目樂樂粥 (7入/盒),160.0,False,False,False,False,False,False
2024-04-30,環球購物中心,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",528.0,False,False,False,False,False,False
2024-05-01,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-02,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-03,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-04,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-05,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-06,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-07,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-08,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-09,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-10,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-11,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-12,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-13,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|紫薯星星米餅 (40G/罐),202.0,False,False,False,False,False,False
2024-05-13,環球購物中心,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥 (7入/盒),192.0,False,False,False,False,False,False
2024-05-13,環球購物中心,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),192.0,False,False,False,False,False,False
2024-05-13,環球購物中心,寶寶粥,農純鄉 寶寶粥|虱目樂樂粥 (7入/盒),208.0,False,False,False,False,False,False
2024-05-13,環球購物中心,寶寶粥,農純鄉 寶寶粥|鮮乳南瓜粥 (4入/盒),133.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥 (7入/盒),193.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),112.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),240.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶粥,農純鄉 寶寶粥|牛牛壯壯粥 (7入/盒),194.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶粥,農純鄉 寶寶粥|虱目樂樂粥 (7入/盒),352.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶粥,農純鄉 寶寶粥|蛤蜊咕咕粥 (7入/盒),323.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶粥,農純鄉 寶寶粥|飽飽南瓜粥 (7入/盒),160.0,False,False,False,False,False,False
2024-05-14,環球購物中心,寶寶麵,農純鄉 寶寶麵|無鹽菠菜mini米麵 (8入/盒),224.0,False,False,False,False,False,False
2024-05-14,環球購物中心,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",137.0,False,False,False,False,False,False
2024-05-15,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-16,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-17,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-18,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-19,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-20,環球購物中心,鱸魚精,"農純鄉 燕窩鱸魚精禮盒 (常溫,6入/盒)",224.0,False,False,False,False,False,False
2024-05-21,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-22,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-23,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-24,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-25,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-26,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-27,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-28,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-29,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-30,環球購物中心,,,0.0,False,False,False,False,False,False
2024-05-31,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-01,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-02,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-03,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-04,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-05,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-06,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-07,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-08,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-09,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-10,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-11,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-12,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-13,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-14,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-15,環球購物中心,,,0.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶米餅,★農純鄉 寶寶米餅|蘋果棒棒米餅 (50G/罐),136.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶米餅,★農純鄉 寶寶米餅|香蕉棒棒米餅 (50G/罐),287.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|原味星星米餅 (40G/罐),268.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶米餅,農純鄉 寶寶米餅|紫薯星星米餅 (40G/罐),256.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶粥,農純鄉 寶寶粥|乖乖豬豬粥 (7入/盒),401.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶粥,農純鄉 寶寶粥|原淬寶寶粥 (7入/盒),160.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶粥,農純鄉 寶寶粥|巧巧鮭魚粥 (7入/盒),415.0,False,False,False,False,False,False
2024-06-16,環球購物中心,寶寶粥,農純鄉 寶寶粥|牛牛壯壯粥 (7入/盒),355.0,False,False,False,False,False,False
